original_startlatitude,original_startlongitude,original_trip_count,distance,formatted,lat,lon,name,housenumber,street,zipcode,district,suburb,city,county,state,state_code,country,country_code,attribution,attribution_license,attribution_url,,,,,,
36.117632,-86.706306,1,6.076840537,"459 Glengarry Drive, Nashville-Davidson, TN 37217, United States of America",36.11768317,-86.70632976,,459,Glengarry Drive,37217,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.117652,-86.720577,1,455.2975018,"Nashville Epoxy Flooring Pros, 352 Flushing Drive, Nashville-Davidson, TN 37211, United States of America",36.1214873,-86.7223521,Nashville Epoxy Flooring Pros,352,Flushing Drive,37211,,Glencliff,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.11766,-86.79768,1,69.05668793,"3200 Belmont Boulevard, Nashville, TN 37212, United States of America",36.117153,-86.797236,,3200,Belmont Boulevard,37212,,Midtown,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.11767,-86.775915,6,31.20357341,"817 Gale Lane, Nashville-Davidson, TN 37204, United States of America",36.11780697,-86.77621819,,817,Gale Lane,37204,Melrose/Waverly Nashville TN,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.11768,-86.797,3,48.62150137,"1519 Gale Lane, Nashville, TN 37212, United States of America",36.117245,-86.796945,,1519,Gale Lane,37212,,Midtown,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.1177,-86.7971,1,52.47449919,"1519 Gale Lane, Nashville, TN 37212, United States of America",36.117245,-86.796945,,1519,Gale Lane,37212,,Midtown,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.1177,-86.77736,1,9.913829723,"138 Gale Park Lane, Nashville-Davidson, TN 37204, United States of America",36.117714,-86.777251,,138,Gale Park Lane,37204,Melrose/Waverly Nashville TN,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.117707,-86.775868,3,33.43126088,"815 Gale Lane, Nashville-Davidson, TN 37204, United States of America",36.11785881,-86.77618925,,815,Gale Lane,37204,Melrose/Waverly Nashville TN,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.11772,-86.7487,1,15.09723465,"Totally Rad Toyhouse, 2517 Nolensville Pike, Nashville-Davidson, TN 37211, United States of America",36.1178023,-86.74892343,Totally Rad Toyhouse,2517,Nolensville Pike,37211,,Woodbine,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.11773,-86.79691,1,2.112778158,"Osborne's Bi-Rite & Deli, Belmont Boulevard, Nashville-Davidson, TN 37215, United States of America",36.11772255,-86.7966563,Osborne's Bi-Rite & Deli,,Belmont Boulevard,37215,,Midtown,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.117742,-86.775737,3,43.07908756,"811 Gale Lane, Nashville-Davidson, TN 37204, United States of America",36.11796249,-86.77613135,,811,Gale Lane,37204,Melrose/Waverly Nashville TN,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.117747,-86.775936,6,25.92418577,"815 Gale Lane, Nashville-Davidson, TN 37204, United States of America",36.11785881,-86.77618925,,815,Gale Lane,37204,Melrose/Waverly Nashville TN,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.117749,-86.789503,1,5.905297409,"1113 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11780039,-86.78951957,,1113,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.117754,-86.798044,3,20.6567488,"3076 Oakland Avenue, Nashville-Davidson, TN 37212, United States of America",36.11787399,-86.79821957,,3076,Oakland Avenue,37212,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.11778,-86.775883,1,28.83655997,"813 Gale Lane, Nashville-Davidson, TN 37204, United States of America",36.11791066,-86.77616031,,813,Gale Lane,37204,Melrose/Waverly Nashville TN,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.117781,-86.776295,1,5.173220769,"819 Gale Lane, Nashville-Davidson, TN 37204, United States of America",36.11775513,-86.77624713,,819,Gale Lane,37204,Melrose/Waverly Nashville TN,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.117792,-86.796976,1,60.88741519,"1519 Gale Lane, Nashville, TN 37212, United States of America",36.117245,-86.796945,,1519,Gale Lane,37212,,Midtown,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.1178,-86.7971,1,63.26430076,"1519 Gale Lane, Nashville, TN 37212, United States of America",36.117245,-86.796945,,1519,Gale Lane,37212,,Midtown,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.1178,-86.7914,1,7.248497276,"3301 Granny White Pike, Nashville-Davidson, TN 37212, United States of America",36.117826,-86.791474,,3301,Granny White Pike,37212,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.1178,-86.7876,1,5.780608211,"1015 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11774842,-86.78760807,,1015,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.1178,-86.7758,1,34.81791818,"811 Gale Lane, Nashville-Davidson, TN 37204, United States of America",36.11796249,-86.77613135,,811,Gale Lane,37204,Melrose/Waverly Nashville TN,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.117817,-86.796877,3,4.64280894,"Osborne's Bi-Rite & Deli, Belmont Boulevard, Nashville-Davidson, TN 37215, United States of America",36.11772255,-86.7966563,Osborne's Bi-Rite & Deli,,Belmont Boulevard,37215,,Midtown,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.117822,-86.79813,7,9.906599636,"3076 Oakland Avenue, Nashville-Davidson, TN 37212, United States of America",36.11787399,-86.79821957,,3076,Oakland Avenue,37212,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.117836,-86.796321,3,34.50697629,"1514 Gale Lane, Nashville, TN 37212, United States of America",36.117599,-86.796073,,1514,Gale Lane,37212,,Midtown,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.117863,-86.796452,7,44.95216515,"1514 Gale Lane, Nashville, TN 37212, United States of America",36.117599,-86.796073,,1514,Gale Lane,37212,,Midtown,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.117891,-86.74873,3,11.13516077,"Totally Rad Toyhouse, 2517 Nolensville Pike, Nashville-Davidson, TN 37211, United States of America",36.1178023,-86.74892343,Totally Rad Toyhouse,2517,Nolensville Pike,37211,,Woodbine,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.117894,-86.789364,1,7.43514683,"1104 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11796063,-86.789357,,1104,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.1179,-86.7965,1,50.90503911,"1514 Gale Lane, Nashville, TN 37212, United States of America",36.117599,-86.796073,,1514,Gale Lane,37212,,Midtown,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.1179,-86.7883,1,3.605392841,"1050 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11793226,-86.788304,,1050,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.117915,-86.7966,1,58.9531908,"1514 Gale Lane, Nashville, TN 37212, United States of America",36.117599,-86.796073,,1514,Gale Lane,37212,,Midtown,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.117917,-86.776161,1,0.708100342,"813 Gale Lane, Nashville-Davidson, TN 37204, United States of America",36.11791066,-86.77616031,,813,Gale Lane,37204,Melrose/Waverly Nashville TN,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.117926,-86.793934,1,29.82066226,"1501 Clayton Avenue, Nashville, TN 37212, United States of America",36.118191,-86.793883,,1501,Clayton Avenue,37212,,Midtown,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.117927,-86.789664,1,4.695093076,"1120 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11796903,-86.789669,,1120,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.117927,-86.777375,7,5.497195731,"Overbeck Lane, Nashville-Davidson, TN 37204, United States of America",36.1184517,-86.7774441,Overbeck Lane,,Overbeck Lane,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.117943,-86.788554,1,1.519415042,"1062 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11793857,-86.788538,,1062,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.11795122,-86.79672394,1,6.764611326,"Osborne's Bi-Rite & Deli, Belmont Boulevard, Nashville-Davidson, TN 37215, United States of America",36.11772255,-86.7966563,Osborne's Bi-Rite & Deli,,Belmont Boulevard,37215,,Midtown,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.117958,-86.796694,2,8.654127499,"Osborne's Bi-Rite & Deli, Belmont Boulevard, Nashville-Davidson, TN 37215, United States of America",36.11772255,-86.7966563,Osborne's Bi-Rite & Deli,,Belmont Boulevard,37215,,Midtown,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.11796,-86.788544,1,2.443568129,"1062 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11793857,-86.788538,,1062,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.11797,-86.79664,4,65.54186631,"1514 Gale Lane, Nashville, TN 37212, United States of America",36.117599,-86.796073,,1514,Gale Lane,37212,,Midtown,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.117978,-86.788708,1,4.11454288,"1070 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11794277,-86.788694,,1070,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.118,-86.7968,1,75.73165968,"3001 Belmont Boulevard, Nashville, TN 37212, United States of America",36.118492,-86.797383,,3001,Belmont Boulevard,37212,,Midtown,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.118,-86.7967,2,71.83391954,"1514 Gale Lane, Nashville, TN 37212, United States of America",36.117599,-86.796073,,1514,Gale Lane,37212,,Midtown,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.118004,-86.787772,1,9.69410776,"1022 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11791756,-86.787758,,1022,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.118006,-86.789596,1,4.367623104,"1116 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11796693,-86.789591,,1116,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.11801,-86.79671,2,73.22905399,"1514 Gale Lane, Nashville, TN 37212, United States of America",36.117599,-86.796073,,1514,Gale Lane,37212,,Midtown,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.11801,-86.79666,1,69.77614036,"1514 Gale Lane, Nashville, TN 37212, United States of America",36.117599,-86.796073,,1514,Gale Lane,37212,,Midtown,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.118039,-86.796635,7,69.44882642,"3100 Belmont Boulevard, Nashville, TN 37212, United States of America",36.118507,-86.796123,,3100,Belmont Boulevard,37212,,Midtown,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.118043,-86.796764,1,74.72693543,"3001 Belmont Boulevard, Nashville, TN 37212, United States of America",36.118492,-86.797383,,3001,Belmont Boulevard,37212,,Midtown,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.118062,-86.796654,1,68.72691624,"3100 Belmont Boulevard, Nashville, TN 37212, United States of America",36.118507,-86.796123,,3100,Belmont Boulevard,37212,,Midtown,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.118074,-86.796818,3,68.81819354,"3001 Belmont Boulevard, Nashville, TN 37212, United States of America",36.118492,-86.797383,,3001,Belmont Boulevard,37212,,Midtown,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.118083,-86.789341,1,13.68304323,"1104 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11796063,-86.789357,,1104,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.118084,-86.789616,1,12.9620209,"1118 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11796798,-86.78963,,1118,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.1181,-86.7968,1,68.13422495,"3001 Belmont Boulevard, Nashville, TN 37212, United States of America",36.118492,-86.797383,,3001,Belmont Boulevard,37212,,Midtown,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.1181,-86.7967,1,68.80627581,"3100 Belmont Boulevard, Nashville, TN 37212, United States of America",36.118507,-86.796123,,3100,Belmont Boulevard,37212,,Midtown,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.1181,-86.7897,1,14.46423599,"1122 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11797008,-86.789708,,1122,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.1181,-86.77773,3,3.295242979,"283 Copley Lane, Nashville-Davidson, TN 37204, United States of America",36.11807037,-86.77772921,,283,Copley Lane,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.118103,-86.796577,1,60.67173287,"3100 Belmont Boulevard, Nashville, TN 37212, United States of America",36.118507,-86.796123,,3100,Belmont Boulevard,37212,,Midtown,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.118103,-86.789659,1,14.92382743,"1120 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11796903,-86.789669,,1120,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.11811,-86.7966,1,61.51827405,"3100 Belmont Boulevard, Nashville, TN 37212, United States of America",36.118507,-86.796123,,3100,Belmont Boulevard,37212,,Midtown,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.11811,-86.78977,1,15.39194717,"1126 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11797218,-86.789786,,1126,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.118123,-86.789864,1,16.53661784,"1130 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11797428,-86.789864,,1130,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.118123,-86.789555,1,17.47318381,"1114 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11796588,-86.789552,,1114,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.118129,-86.796705,2,67.07893775,"3100 Belmont Boulevard, Nashville, TN 37212, United States of America",36.118507,-86.796123,,3100,Belmont Boulevard,37212,,Midtown,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.118129,-86.789565,1,18.17582496,"1114 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11796588,-86.789552,,1114,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.11813,-86.7966,1,59.94245157,"3100 Belmont Boulevard, Nashville, TN 37212, United States of America",36.118507,-86.796123,,3100,Belmont Boulevard,37212,,Midtown,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.11813,-86.79659,1,59.3037354,"3100 Belmont Boulevard, Nashville, TN 37212, United States of America",36.118507,-86.796123,,3100,Belmont Boulevard,37212,,Midtown,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.118135,-86.796756,1,68.9035181,"3001 Belmont Boulevard, Nashville, TN 37212, United States of America",36.118492,-86.797383,,3001,Belmont Boulevard,37212,,Midtown,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.118138,-86.799731,1,1.288130929,"1773 Gale Lane, Nashville-Davidson, TN 37212, United States of America",36.11812642,-86.79973049,,1773,Gale Lane,37212,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.11814,-86.79657,1,57.24905344,"3100 Belmont Boulevard, Nashville, TN 37212, United States of America",36.118507,-86.796123,,3100,Belmont Boulevard,37212,,Midtown,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.118141,-86.789578,1,19.39099745,"1116 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11796693,-86.789591,,1116,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.118143,-86.789749,1,19.11179677,"1124 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11797113,-86.789747,,1124,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.118154,-86.796659,1,62.11835269,"3100 Belmont Boulevard, Nashville, TN 37212, United States of America",36.118507,-86.796123,,3100,Belmont Boulevard,37212,,Midtown,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.118169,-86.789578,1,22.4995905,"1116 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11796693,-86.789591,,1116,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.118178,-86.789696,1,23.14470429,"1122 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11797008,-86.789708,,1122,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.118181,-86.787854,1,29.00469531,"1028 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11792071,-86.787875,,1028,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.118198,-86.789523,1,25.94310249,"1112 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11796483,-86.789513,,1112,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.1182,-86.8006,1,34.77616624,"3026 Brightwood Avenue, Nashville, TN 37212, United States of America",36.118209,-86.800213,,3026,Brightwood Avenue,37212,,Midtown,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.1182,-86.7967,1,62.0603406,"3100 Belmont Boulevard, Nashville, TN 37212, United States of America",36.118507,-86.796123,,3100,Belmont Boulevard,37212,,Midtown,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.118203,-86.789896,1,25.3232205,"1132 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11797533,-86.789903,,1132,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.118204,-86.7897,1,26.02058759,"1122 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11797008,-86.789708,,1122,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.118216,-86.789658,1,27.4795845,"1120 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11796903,-86.789669,,1120,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.118223,-86.789532,1,28.64699853,"1114 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11796588,-86.789552,,1114,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.118239,-86.789867,1,29.43648059,"1130 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11797428,-86.789864,,1130,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.118296,-86.789328,1,37.41950307,"1102 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11795958,-86.789318,,1102,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.1183,-86.7894,1,37.62159468,"1106 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11796168,-86.789396,,1106,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.11831,-86.789513,1,38.38139679,"1112 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11796483,-86.789513,,1112,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.118316,-86.793492,3,7.044963227,"1374 Clayton Avenue, Nashville-Davidson, TN 37212, United States of America",36.11837903,-86.79348399,,1374,Clayton Avenue,37212,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.118324,-86.789827,1,39.00405368,"1128 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11797323,-86.789825,,1128,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.118328,-86.788228,1,44.23803578,"1046 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11793016,-86.788226,,1046,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.11834,-86.78828,1,45.38961282,"1050 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11793226,-86.788304,,1050,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.118347,-86.79012,1,40.6553259,"1144 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11798164,-86.790137,,1144,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
