company,scooter,trips,total_duration,total_distance,used_frequently
Lime,Powered44XRQ2HY3NSBE,157,2675.5166666669,891925.1422543433,False
Lime,PoweredIN3RYE5MHSJK2,157,2975.9833333335,808316.1399887328,False
Lime,Powered2WZ4JPUCZFXN5,158,2505.9000000006,995574.0234203982,False
Lime,PoweredNF4UHMVMUJMV4,158,2663.4833333337,596536.3214043888,False
Lime,PoweredA4W6SBPGSBXBL,158,2539.45,691188.6033809598,False
Lime,PoweredDGAARY2E7CWA4,158,1908.766666667,421761.7008,False
Lime,PoweredEL6C64ISVQT6R,158,1859.9833333335,731026.1536589767,False
Lime,PoweredNIBNX6HK6AP5L,158,2149.5999999995,480575.1342210768,False
Lime,PoweredXX36SEXFTINN6,158,1985.3500000003,542094.2030392269,False
Lime,PoweredJXWC5DTFBJQRD,158,2447.9333333332,850374.9600759787,False
Lime,PoweredL6ZVK5KEU66AC,158,2536.0,649505.3174932828,False
Lime,PoweredEA4MJ6CVGHJHC,158,2189.0666666667,487501.9752,False
Lime,PoweredT4W24HS7WPPAI,158,3227.9333333334,662771.6472,False
Lime,PoweredY5M2TAADPZL6U,158,2053.2666666668,760313.410279436,False
Lime,Powered2JNXDIFM7DYJC,158,2617.8833333334,571622.4256367069,False
Lime,PoweredHBIA4HPAHBBEY,159,3109.066666667,691276.2192,False
Lime,PoweredVB6M32KNSQWJB,159,2637.3000000004,635353.3392,False
Lime,PoweredR6SWSPOFZMFPX,159,2168.0666666668,429459.8424,False
Lime,PoweredEAL32UPNNBSHF,160,1960.55,391400.2464,False
Lime,PoweredFOC4N7EUJUNHM,160,2012.3833333335,780327.8976,False
Lime,PoweredT6HXRJMWD7AQM,160,1978.0499999998,596668.9054968114,False
Lime,PoweredJGLIKMES56TPA,160,2098.3333333322,489666.1464,False
Lime,Powered32ZPJVMT2JNJP,160,2129.3166666673,400328.3928,False
Lime,PoweredKT6VSWNSLTT6W,160,2285.2166666664,429902.1264,False
Lime,PoweredNRVJKLPRUQ7BI,160,3288.0333333336,916303.12857865,False
Lime,PoweredFN6BVSKAZILY3,160,2320.0666666663,378217.716,False
Lime,PoweredADS5HDN2YBGKL,160,2431.1333333337,432333.4008,False
Lime,PoweredEQAYBD6RV2GVL,160,2245.9999999992,586720.2893936615,False
Lime,Powered2RD2NBC3IK74F,160,2071.8999999996,763853.7608781422,False
Lime,Powered6GHEMWO6YRJIP,161,2763.2833333338,578959.1127701456,False
Lime,PoweredN6G3CGCX7EQSH,161,1959.3833333326,547974.3901497993,False
Lime,PoweredVRS5UZSU5WKXQ,161,2371.9833333334,951578.9052273533,False
Lime,PoweredNBWH2PWJ77COO,161,2636.4500000001,974023.139072912,False
Lime,Powered77F3SPMUGQ5LT,161,2325.4999999998,469418.0443494164,False
Lime,PoweredXIAUZQLNL4M2B,161,2355.2833333331,707519.9995929261,False
Lime,PoweredGFDF3OZDUL65A,161,2361.4333333333,847499.7053646755,False
Lime,Powered3IA7BYM7HIZYZ,161,2186.2166666659,758941.252400935,False
Lime,PoweredEASTYRQ3VKAGX,161,2135.550000001,600484.0717876256,False
Lime,PoweredFCO4SB4OJOAOU,161,2614.3333333332,526123.8341347019,False
Lime,PoweredIOOURGPWSCLYU,162,2343.7666666669,411509.172,False
Lime,PoweredLLGGODUOQ2VDO,162,2352.2833333334,507814.2942318189,False
Lime,PoweredUQMJ3KFVD5MCB,162,2378.9666666665,805835.0282472749,False
Lime,PoweredVG4MWHTDRLESA,162,2447.4166666677,680939.6208,False
Lime,PoweredVJ76K5Z3V5CI7,162,2200.6666666668,675656.9664,False
Lime,PoweredIUK7AD4BUKDIZ,162,2329.566666667,581708.4741703182,False
Lime,PoweredQ32XI6BRIQUBH,162,2418.0666666659,1034608.7348791508,False
Lime,PoweredRAIW35SMJZ2FE,162,2626.4166666659,677855.9760310553,False
Lime,PoweredIWMJKNDOEM3RJ,162,2223.3666666671,868743.547712852,False
Lime,Powered6OW4QB7UVNYYM,162,2746.6500000009,422578.1136,False
Lime,PoweredD2NXZLF5DJNRE,162,2285.4333333338,472757.9881838865,False
Lime,PoweredNK4ZQZPJOLNC5,163,2967.6999999999,810671.5099847021,False
Lime,PoweredFVUZ4QWL4TK6E,163,3105.2166666668,700967.0112,False
Lime,PoweredADBYSO5F7BNJJ,163,2621.1,833048.8509453139,False
Lime,Powered26AH2TKSXSOIE,163,3226.3500000001,711324.9466580374,False
Lime,PoweredUIP2YRIF3LUXS,163,2321.0999999991,865096.7327083374,False
Lime,PoweredJQVKWGMSQZ3RO,163,2860.6,908326.4782862165,False
Lime,Powered4LCWC4ZTAR7UP,163,2759.6333333335,1025903.0533526781,False
Lime,Powered7THXFW5NWN7UZ,163,2417.2333333327,690288.3288,False
Lime,PoweredN2GMFHZN34SCN,163,3074.2999999991,565556.9528093655,False
Lime,PoweredPG2I2XMKN7LAF,164,2362.4666666671,578850.6576,False
Lime,PoweredGMLZSY23L4NS3,164,2903.6666666661,826955.0016,False
Lime,Powered4VG2VR4XATZYG,164,2611.5666666669,428637.2304,False
Lime,PoweredA7NR4YE2QSLWF,164,2009.7666666667,562926.4194752114,False
Lime,PoweredJ3FAWITGNP23Z,164,2359.1499999996,790805.9498107898,False
Lime,PoweredWR27OG2ZGBIMP,164,2362.5500000004,690094.4682832384,False
Lime,PoweredTARKTAXWHO42S,164,3104.3166666659,648399.6811899728,False
Lime,PoweredAEW7VANCKUK6X,164,2413.7666666674,764886.7708640132,False
Lime,PoweredU4XJWP7WZVXON,164,2733.5833333335,503878.6152,False
Lime,PoweredJ4IC5R25IGYGI,165,2201.2833333325,528952.233643082,False
Lime,PoweredPDZ7HOEWNRRNC,165,3101.5166666659,847772.5203709385,False
Lime,PoweredHEKRYNEB4AMZY,165,2645.5666666669,880982.8375769142,False
Lime,PoweredL5AW2HUIWNS7D,165,1892.7999999992,493143.6528,False
Lime,PoweredJQS4M6FT6TKOP,165,3183.1500000003,703676.9503613526,False
Lime,PoweredGEHJ5GBPV7NJ5,165,2321.2166666678,665070.8808,False
Lime,Powered7ZHO5PDIALRMC,165,2496.0333333329,931116.2937233716,False
Lime,PoweredIMFKPJHINI3JA,165,2434.6666666665,973104.9127716077,False
Lime,Powered7KXJST4P25SZB,165,2254.5166666667,810584.0438879047,False
Lime,PoweredOJFHQP5R57XW6,165,1976.1999999998,428173.2696,False
Lime,PoweredMG2KECFOSK6LT,165,2767.7999999998,580934.5104,False
Lime,PoweredXTWW27XUCU7DL,165,2526.366666667,523361.9189142175,False
Lime,Powered6NBNDCVMYFRFX,165,2056.3166666665,641360.7264,False
Lime,PoweredU6FP6ZXZ6JRTC,165,2312.0499999997,676208.1226456756,False
Lime,PoweredD4KX6ZOEIQ3WG,165,2506.066666666,643699.6536,False
Lime,Powered6RHNUDGPDUSWH,166,2903.7500000005,759305.7234940754,False
Lime,PoweredAHPZGLLSYTNMS,166,2505.0833333341,870207.2865944327,False
Lime,PoweredFT75FIIGK3PTO,166,2460.4666666667,627085.6529685582,False
Lime,PoweredUBPOZ6LKXNZ4Q,166,2382.0000000007,508372.7136,False
Lime,PoweredUPIP56BO5SDYN,166,2277.8333333337,608730.3393020147,False
Lime,Powered4XUAMCULJHSSM,166,2543.3000000003,491582.3948037132,False
Lime,PoweredRF7SQRAJNNI6S,166,2685.7000000011,819168.1528176701,False
Lime,PoweredEYLLRXIWQFCLZ,166,2611.1833333334,660582.1272,False
Lime,Powered5ZB4EN3YLPQUZ,166,2157.8333333336,671265.6864,False
Lime,PoweredEXCHEPMR2PQPI,166,2289.9999999996,566520.8136,False
Lime,PoweredW6SUBBTACUTQU,166,2675.9499999995,576690.3072,False
Lime,PoweredG2QBXXMHQNKAR,166,2298.2333333336,465266.9784,False
Lime,PoweredKDS2AMZO7FZXM,167,2572.1499999999,911449.9936569667,False
Lime,PoweredU3OVK27W5QVJU,167,2497.3333333329,971491.524374734,False
Lime,PoweredUHG4E4L7TU3KQ,167,2532.8666666667,521538.9569977915,False
Lime,Powered76POJ7AZ7VDAL,167,2519.8500000003,645320.2536,False
Lime,Powered6JWEYKBKDWZWU,167,2333.55,1075442.511007686,False
Lime,PoweredXFLE7ZYMEL552,167,2873.5166666667,899144.9816033709,False
Lime,PoweredP7VJGLBHFUU5P,167,2518.4500000011,620706.2832,False
Lime,Powered2OFHK7WJJGPSG,168,2714.0333333323,1220312.0384561373,False
Lime,PoweredEHUXUJTKWJWCR,168,2187.9666666672,526105.3536,False
Lime,PoweredZKTJFFPKX2GIZ,168,1967.8166666669,522742.7469149949,False
Lime,PoweredUD5AZXJ5UMT7B,168,2233.4333333337,818097.7976574509,False
Lime,PoweredEG6XUEA3L3CF4,169,1989.3333333334,540525.3585931706,False
Lime,PoweredZVJWKTABQJ25L,169,2743.1999999998,944708.8294059423,False
Lime,Powered6UJ3HUWSSMIYP,169,2157.2500000013,767523.828,False
Lime,PoweredP7EA7PDZH6H4H,169,3070.3000000002,978128.7776190307,False
Lime,PoweredBWUEHAVVGNTBD,169,2785.950000001,749153.958262082,False
Lime,PoweredSVZNMPSXNGF3F,169,2307.1666666673,659077.3107396954,False
Lime,Powered4EB4PX33TJG5C,169,2640.1166666672,945480.4738232456,False
Lime,PoweredIDEOVSDWUB7ZV,169,2356.2166666664,634854.3750201631,False
Lime,PoweredOLVQAWABX2IZD,170,2693.7166666666,680891.7648,False
Lime,PoweredLNVF4ZFABFDNI,170,3439.3833333327,770623.1352,False
Lime,PoweredOP2UDBNTXBSZ6,170,2621.4999999995,692454.3685046976,False
Lime,PoweredGLG76YF4J4JGG,170,3049.0000000002,575128.5108567422,False
Lime,PoweredQXOA6RKKUTE6V,170,2277.5000000005,594293.9526223666,False
Lime,Powered7ZLRGG3TYVD7Y,170,2880.85,649429.1248657185,False
Lime,Powered4YJVDSHSVFL3Z,170,2274.5833333332,624640.0326193364,False
Lime,Powered2JKPJFIDOWM5I,170,2734.5666666665,862283.6236827133,False
Lime,PoweredMRUJXRUJ7NQIO,171,4081.3166666658,556500.017357993,False
Lime,PoweredTN6NH2B55D7TI,171,2431.3500000002,895653.5853805272,False
Lime,PoweredEHE6JC5MOQS75,171,2659.8666666662,374261.6232,False
Lime,PoweredV3KMSJX3XYDPO,171,2381.8333333332,462054.5712,False
Lime,PoweredXMLNIU65PJUYC,171,2531.5666666665,929111.8484559758,False
Lime,PoweredY4TWK47Z36W3N,171,2443.6666666673,551972.3904,False
Lime,PoweredOIWRN3WF3UT2M,171,2683.5833333337,719351.2111378117,False
Lime,PoweredX3RUW72Y5SRB5,171,2951.3499999999,1137030.8549349024,False
Lime,PoweredRE5VN4XOMCQKJ,171,3059.8166666655,430196.3472,False
Lime,Powered3HT5LVR5RZDMW,172,2608.0500000001,964558.0296178297,False
Lime,PoweredK7RG3PYDMTNED,172,3109.7333333333,715481.9669923077,False
Lime,Powered6RX6QXQR5TVO4,172,2998.9333333335,627892.0032,False
Lime,PoweredRASQFMLDNIFCH,172,2619.8166666676,1027899.3630561593,False
Lime,PoweredX6NVCPRO3KXEW,173,2258.8999999999,453877.3032,False
Lime,PoweredDZXAFWMNKC6YB,173,2558.5833333338,458742.5507323496,False
Lime,Powered6PL5PAQ44POVN,173,2387.3833333334,629010.6314685795,False
Lime,PoweredPGWNYTW66EXYN,173,2648.1500000004,621788.9184,False
Lime,PoweredQXOJ4YC64PPXP,173,3426.5999999997,670535.9121890895,False
Lime,PoweredYPT47RVX4MLZT,173,2669.783333334,584021.8272,False
Lime,PoweredMZ3NJXWE55W7L,173,2564.8833333334,995510.9006290467,False
Lime,PoweredOK5VG4OH4OMPJ,173,2080.5333333331,553100.5700502158,False
Lime,PoweredHCMGSOJOHQR2Q,173,2409.2166666666,661359.8595171537,False
Lime,PoweredPBAHCGVXELOP2,173,2536.9333333328,587121.0024,False
Lime,Powered7HNZUZTT2Z47C,174,2237.0333333329,616419.3936,False
Lime,PoweredO3WDVHQIXS4YQ,174,2848.4000000004,1058908.2996079715,False
Lime,PoweredOHMIXQVBILRTG,174,2802.8499999999,845616.7045066555,False
Lime,Powered2BB4MPNHDD3QC,174,2486.7833333331,563985.792,False
Lime,PoweredHQBFDX2T6JRTP,174,2551.4833333331,705573.3978140032,False
Lime,PoweredOJR5XL672RVR7,174,2648.7499999994,808708.7832,False
Lime,Powered625EYUSTKVHEB,174,2646.8833333321,905370.2736,False
Lime,PoweredSJZNYIWLT5Z3W,175,2975.1833333337,607870.668,False
Lime,PoweredVL2GDHTIFQTSU,175,3410.5500000009,1200380.878056845,False
Lime,PoweredHO7YLCI6JS3MS,175,2795.3833333339,666185.6064,False
Lime,PoweredKJTKOKALXNPZX,175,2105.5000000008,556291.7016,False
Lime,PoweredEE2HRZ3ZRFM5O,175,2718.7166666664,597323.7406729554,False
Lime,PoweredS7N43HMYYLUX3,175,2061.0833333337,511181.3360348248,False
Lime,PoweredF2T6MGKC3QFH5,175,2476.0499999998,950373.4136036058,False
Lime,PoweredAQOV5LQZI2MGV,175,2422.2,830938.9520419986,False
Lime,Powered33GLEGTZDJIM3,175,2228.7500000007,530887.7664,False
Lime,Powered7PNFY5GQJGTSC,176,2956.8333333334,549491.4288,False
Lime,PoweredVHYBR2TOKIA3T,176,2794.8500000002,621548.3850814071,False
Lime,PoweredYKXXFQ4PQSQH4,176,2446.4000000002,699613.2552,False
Lime,PoweredA7JNWZRBWO7DO,176,2378.3666666668,613960.7616,False
Lime,PoweredLW4CVBTBH4WVR,176,2567.8833333334,743012.6032585991,False
Lime,PoweredCKCSNPKVFV7A7,176,2618.7166666666,364375.3464,False
Lime,PoweredK6VA75UPCTHP2,176,2618.350000001,750713.7704196937,False
Lime,PoweredRMSU454CY63CQ,177,2284.9166666667,724534.7850353484,False
Lime,PoweredFWC5SHL4BCB2X,177,2265.4833333335,644457.0384,False
Lime,PoweredAE5QKKSVXWKNP,177,2442.2666666668,674268.4899105829,False
Lime,PoweredOCJNGRPLCOVVB,177,2800.883333333,712179.0624,False
Lime,PoweredRGEDGUYE3EFZT,178,2176.5666666662,699218.568,False
Lime,PoweredWMIQUU6VN4JSI,178,2318.4500000003,871933.5808052438,False
Lime,PoweredJGEJFQEMC3MIW,179,2578.2000000007,820767.2596274888,False
Lime,PoweredK7KQZYLIVXP3A,179,4945.5999999999,508629.4632,False
Lime,PoweredXHQGRRMSRTSMX,179,5040.1333333341,708794.9424,False
Lime,PoweredAHZXFQBLMHONL,179,2850.4000000003,612071.5584,False
Lime,PoweredTZAKE7IABAIAY,179,2526.4166666664,1045102.2607214726,False
Lime,PoweredW2GDAJ6O426GC,179,4111.983333335,596018.5728,False
Lime,PoweredRMR4LCACHXXNI,179,2688.3833333331,535086.4896,False
Lime,PoweredBYKFOWELGPKH6,179,2712.95,798778.5938240899,False
Lime,PoweredRGN5M5447W33N,180,2746.4833333334,983342.5819171004,False
Lime,Powered2GASLDZUJTRVL,180,2906.4833333338,599673.7319826878,False
Lime,PoweredDJSFUDXDMQPEI,180,2699.2333333338,643691.2335119542,False
Lime,PoweredVR4YLOE6SAY5T,180,2986.8166666659,740593.5586383173,False
Lime,PoweredI4D6TICH4YBQW,180,2996.4333333337,1132723.936263249,False
Lime,Powered43SG43JYLIC2B,180,2300.2666666661,559363.0536,False
Lime,PoweredADH2LYH6R6NG6,180,2928.2166666668,1018350.8092886043,False
Lime,PoweredDUBBDHXJH2D7X,181,2561.3666666666,750430.2143922353,False
Lime,PoweredRVJT2FN6RKYXE,181,3070.1333333339,676451.1792,False
Lime,PoweredSDNMKADCNDCLN,181,2776.2333333331,949672.506643319,False
Lime,PoweredT5WNK3VW22PMB,181,2412.6333333332,636782.5385792671,False
Lime,PoweredOQ3DRY64KZBYS,181,2824.966666666,5288892.703064183,False
Lime,PoweredFAIGWPKA27PCZ,182,2711.6000000001,600733.6791411351,False
Lime,Powered23TSUHG3WSN3E,182,2166.6333333332,549517.6536,False
Lime,PoweredGZYIKLJC3TZ2P,182,2296.6333333331,655524.7512,False
Lime,PoweredVNE6DE4BDRL4O,182,2667.066666667,678089.0784,False
Lime,PoweredN6EOWYJ6IIXGN,182,3294.45,1356642.3655148072,False
Lime,PoweredCL2LKF2TZCBIR,182,2566.666666667,1102416.7097796896,False
Lime,Powered5N5J5BJDODHYX,183,2864.65,723135.7170395593,False
Lime,PoweredAQT6LIBWPL2AW,183,2225.3166666666,589565.0006717362,False
Lime,PoweredUWJBFH2STALEJ,183,2870.7999999995,766146.7028119941,False
Lime,PoweredDDFOKZ4J6Y7AO,183,2777.216666666,584097.2544,False
Lime,PoweredABGIY2PNE2QLY,183,2845.2833333325,1052635.4225441343,False
Lime,PoweredPJATO6X5VFTI7,183,3271.1333333332,706657.9314969348,False
Lime,Powered2QRBDKCVO7WMG,183,3273.7666666672,740225.586179518,False
Lime,PoweredKS5TPJ3BUYL63,183,3576.4499999998,805998.40380533,False
Lime,PoweredT7XP7M7PBBAAM,184,3006.8333333333,1115208.5250873358,False
Lime,PoweredR5775HIJZKJAX,184,2552.7166666662,408426.6433778959,False
Lime,Powered3NYSYECXSMJIP,184,2730.5166666666,596730.984,False
Lime,PoweredCCVEW5N6QKW2N,184,2987.9333333326,679662.5563059289,False
Lime,Powered3HZ3AWQT4GVKE,184,3055.4833333347,556649.3328,False
Lime,PoweredVEKGTVVS5WSFV,184,2565.3833333325,802277.772,False
Lime,PoweredIGQGDVE57DYDG,185,2978.5333333337,1111838.225693045,False
Lime,PoweredBKKI2SJSMUYX5,185,2759.2666666664,1004881.3860107838,False
Lime,PoweredESW7H2IJS6OIW,185,3317.5499999995,678997.4791329055,False
Lime,Powered2QGUYJ6POVQB3,185,2551.8666666668,1094307.1188207737,False
Lime,PoweredF3KNVQSMYWAE4,185,3047.0500000003,714118.111948764,False
Lime,PoweredBE66EB6GBTF2W,185,2951.0333333336,795647.315148447,False
Lime,PoweredWWBSDNYVZRBZX,185,3375.6166666672,595507.3752,False
Lime,PoweredFCL4YUGQP4RYP,186,3244.9666666664,755595.4248,False
Lime,PoweredRZNN53LLTRQKK,186,3559.0833333338,1150746.6660607322,False
Lime,PoweredYS2AZJ7HUL5XR,186,3283.7499999997,661079.0386547331,False
Lime,PoweredUYPGWTIUUGV7P,186,2615.3666666666,1003492.1296601802,False
Lime,Powered7M3T22ARGWDOQ,186,2363.5333333337,813641.3526985708,False
Lime,PoweredLABZO3C5YHDP4,186,2708.2499999971,150210.9912,False
Lime,PoweredVENLXJ3JXEVII,186,2575.2,890789.0106131997,False
Lime,PoweredWYE7VB7NB4RGC,186,2694.083333333,1046051.266537176,False
Lime,PoweredCFP6MH5XYRIN4,186,3008.3999999994,612428.6832,False
Lime,PoweredLJRZU6LQBQDJZ,186,2701.1333333333,930172.4369935445,False
Lime,PoweredREGBJPDYNXJOC,186,2934.2500000019,692474.5296,False
Lime,PoweredEJPBPXVQJO2BJ,187,2312.5666666667,525505.6284712049,False
Lime,Powered7FP3ACDGO4AKF,187,2570.1333333331,638675.4211822024,False
Lime,Powered7XPHMHYXABRUR,187,2881.7833333335,746559.7597862202,False
Lime,PoweredFK44MOS4X2Y76,187,3238.1999999998,893172.4108705152,False
Lime,PoweredLURUEJKK4BXNV,187,2661.1499999994,706643.8604196908,False
Lime,Powered6P6JJQODY4MWS,187,2758.7166666668,434871.9024,False
Lime,PoweredDI5QDAU4OEJM7,188,2999.1666666662,823825.0204596526,False
Lime,PoweredM2Z7W7AUDGPTO,188,2516.8,666762.7925657968,False
Lime,Powered6QMXAPVIN7JVB,188,2942.1333333339,700299.8208,False
Lime,PoweredATP7PTM75MPPD,188,2652.733333333,1011826.0583310624,False
Lime,Powered6FL7A36LBHBEN,188,4638.9666666664,877698.3672,False
Lime,PoweredVPKOSVLYYRTXH,188,2898.6333333331,461048.3208,False
Lime,PoweredVW4PNNV3UKVWX,188,2599.05,1068651.6647222089,False
Lime,PoweredGT7K2ARSDXOXW,189,2507.3333333329,688914.1723078873,False
Lime,PoweredTNK6X5YCUUFM5,189,2406.0833333328,847752.5598200037,False
Lime,PoweredB5U6I3K64AQLG,189,3246.1000000006,759650.5488,False
Lime,PoweredBBKCSVDXGGR3K,189,2511.0333333337,777943.92,False
Lime,PoweredPMQPCKNQXOJ7F,189,2382.1333333329,683412.4014004559,False
Lime,PoweredO32DTQ3S2FG4N,189,2392.8333333345,656524.9298990591,False
Lime,PoweredEUI7XQRCTKP4D,189,3005.4666666668,932124.2179189577,False
Lime,PoweredFTBBEV2DCNZXD,190,2723.5999999996,621870.2616246813,False
Lime,PoweredTK4M3SSATRPED,190,2612.1666666668,618888.392983866,False
Lime,PoweredPKBZ6QO7CIUII,190,2602.8166666671,995715.0869479494,False
Lime,PoweredXULS4U4PCEJDZ,190,2108.1999999998,530482.2430298064,False
Lime,Powered7BYCHGP3RAHWA,190,2974.8166666664,519064.6608,False
Lime,Powered4C2G5HN7EPJOI,190,2939.5666666667,757162.0760152276,False
Lime,PoweredWXQB32Q5RR2RP,190,2856.3333333337,725160.7569917673,False
Lime,Powered2GUYGSBYPO75V,191,3294.1666666677,739096.5528,False
Lime,PoweredM4QTXTAXONWJH,191,3258.4666666669,1186184.9480010206,False
Lime,PoweredB266JN56GCRG5,191,3128.7333333326,1123603.1682437975,False
Lime,PoweredQBEX6TPCBEATQ,191,2851.2500000001,893837.8916205277,False
Lime,PoweredHNVQAAX6ZNBXF,191,3373.0166666662,1161522.8455251197,False
Lime,PoweredF6GTW5HB2JBV6,192,2854.6333333335,649168.8951617236,False
Lime,Powered3JHGNA3XUA2YL,192,3219.6166666659,611904.2742790786,False
Lime,PoweredGPODMEJP3DDOR,192,2848.8500000003,800413.476,False
Lime,PoweredIIFP7P647BBG7,192,3029.1833333337,1325400.889594406,False
Lime,PoweredKSYEYY2X2XWV5,193,3338.6666666671,624987.264,False
Lime,PoweredOL5RJUBH4I4XP,193,2979.1833333334,1199794.9775606361,False
Lime,Powered5KCCMXGL35OXV,194,2814.6166666673,603837.9093948146,False
Lime,PoweredZNMUG23SM3GTV,194,2229.4166666682,683790.1101891284,False
Lime,PoweredM6OBTMUO2WPSM,194,2781.4333333335,863068.1702185284,False
Lime,Powered4JTZKYZMW7XSJ,194,3092.4166666665,1236005.792889406,False
Lime,PoweredCN733N3T4HQDT,194,3664.0166666675,582968.1156265013,False
Lime,PoweredWZ6A7FNJBAFTO,195,2890.0500000004,780835.946842317,False
Lime,Powered4SVLVHCFBCCVL,195,3289.4833333335,1203857.0686195986,False
Lime,PoweredDCLEPCSILCKWM,195,2964.3166666664,994798.0309380726,False
Lime,PoweredELWHMPF73KMCU,195,3107.5000000005,1264929.7628937168,False
Lime,PoweredQTC5RNTVHERYM,195,2955.6333333328,908705.6266267624,False
Lime,PoweredRHQQV3U6OAAES,196,2865.6666666663,752558.0112,False
Lime,PoweredA6ODKFMWQWABP,196,3064.3166666662,661730.8968,False
Lime,PoweredZE5B3XFVX2ZDW,196,2687.1166666662,830227.656,False
Lime,Powered3PJFDJDXTCA3F,196,2773.5666666662,506024.9832,False
Lime,Powered7FV7FFP2MV66S,196,2992.0333333334,1014450.8284630168,False
Lime,PoweredMGEISI7XMH5YU,197,3135.5500000003,766862.6457759711,False
Lime,PoweredJCQZUIIO6VSF5,197,2989.2166666669,657903.5549725947,False
Lime,PoweredP5OFGN6TMTOMA,197,2583.1666666664,791615.3081936012,False
Lime,Powered5VHFZMDPGBWD5,197,3206.0333333332,894061.5542855865,False
Lime,PoweredSEOA4HTDBKRQS,197,3450.7500000008,855358.9512,False
Lime,Powered37ZJ6WUUWL6KT,197,4412.5666666652,688198.356,False
Lime,PoweredNAYHCGJV7D3MC,198,2437.7833333334,610754.8813123307,False
Lime,PoweredO24T7XCNKKYL4,198,2430.9499999994,601159.654370825,False
Lime,PoweredQZBS2Q665476B,198,3008.5499999998,666148.6663677741,False
Lime,PoweredFE7MM22M6BBJV,199,3044.9166666667,921584.3085553438,False
Lime,PoweredMMQ534VVWBDHS,199,3330.7333333329,892078.3975175591,False
Lime,PoweredIOEA4BO72XWGG,199,2949.3333333334,818156.7836133854,False
Lime,PoweredPUASVRDAZSFNT,199,2491.1666666657,583511.268,False
Lime,PoweredEA2K44CKF5AKY,199,2808.5666666663,727227.8952,False
Lime,PoweredF5NZS7XQI7GY2,199,3054.833333334,572046.2832,False
Lime,PoweredFBJN22M5UTB6W,199,3561.0999999994,736315.0855715714,False
Lime,PoweredXTSNV6UVOM2PW,199,2901.2166666665,682920.9378633526,False
Lime,PoweredGVLQSJDAXWVPX,200,5694.9999999975,276132.216,False
Lime,PoweredL32TWKGPMXXCS,200,2886.2333333332,794711.0142815583,False
Lime,PoweredVWA2TX3W4YGRN,200,2867.4666666669,738532.6076048282,False
Lime,Powered6ESHYH7EA53TB,200,2770.2499999993,1126369.5406244434,False
Lime,PoweredFTJ7NIYR5FNQ7,200,2677.1999999989,597843.4176,False
Lime,PoweredGU47NAGAAOJAS,200,1834.900000003,339029.2109302681,False
Lime,PoweredCVH7LMHIIIIAF,200,3516.2499999999,215397.1176,False
Lime,PoweredQLUDKTVK675CM,200,2938.2499999998,656310.1824,False
Lime,PoweredWH3IRVID6J7BP,201,2706.116666667,692656.982527257,False
Lime,PoweredBWABLDUGDY2S3,201,3515.1833333334,1352791.454961096,False
Lime,Powered6Z6YVT6VEHE2U,202,3034.7166666666,1114891.0367141895,False
Lime,Powered6ZK3JY6D5ULTE,202,3749.8833333328,858356.3465991128,False
Lime,Powered5MDNND7AUSCVG,202,2938.1666666669,744468.4038379071,False
Lime,PoweredKMSWUXK5OIFI4,202,2753.1999999994,552108.0288,False
Lime,PoweredT7ZTXTMBFPADA,202,3352.7666666665,845034.5355536744,False
Lime,Powered2KGH5PMNPSEUX,203,3206.9333333334,663097.7970452794,False
Lime,Powered3L244D6NXUP6G,203,2390.3666666671,915777.2784,False
Lime,PoweredC373KUYMR64SA,203,2702.2000000002,946125.2882524115,False
Lime,PoweredGF32TV6YM3DXX,203,2877.9833333331,814230.2919791604,False
Lime,Powered2AWUL2Q6XMBII,203,3443.3999999991,1237907.3609929064,False
Lime,PoweredCHWH5OD5TAZER,204,2909.4833333338,683662.1836472336,False
Lime,PoweredYTND2AVKAXKSI,204,3354.2,775221.0385135064,False
Lime,PoweredL2ZV3NHLAPRIL,204,3515.4499999999,1172280.350288693,False
Lime,PoweredM3OUODDORTTOU,204,2534.2333333336,696901.6531674421,False
